train_bin_centers,train_density,val_bin_centers,val_density,test_bin_centers,test_density
39.4787339123775,0.005720160057926572,23.82732916918292,0.01894345265667376,29.596555453210023,0.014534902250448794
40.276263890404365,0.004639261139750126,24.308669152397776,0.01849604395058402,30.194445462364822,0.013912822379389936
41.07379386843124,0.003564611513774858,24.790009135612635,0.01817391568365734,30.79233547151962,0.013396089854916185
41.87132384645811,0.0025261620560386605,25.271349118827494,0.018161612694422274,31.390225480674417,0.012881327856349867
42.66885382448498,0.0016234822819188187,25.75268910204235,0.017957713153316793,31.98811548982922,0.012166784846561408
43.46638380251184,0.0009655156450946931,26.234029085257205,0.01790940141510065,32.586005498984015,0.011536216556209332
44.263913780538715,0.0005048589778932665,26.715369068472064,0.017857038692624002,33.18389550813882,0.010951576677389916
45.06144375856558,0.00023530109355354316,27.19670905168692,0.01761638022026701,33.78178551729361,0.010480317827701388
45.858973736592446,0.00010452322261010114,27.678049034901775,0.01740797958553916,34.37967552644841,0.009849446379517223
46.65650371461932,4.667916430819277e-05,28.159389018116634,0.017129962036114308,34.97756553560321,0.009143694946853976
47.45403369264619,1.7528502515729687e-05,28.640729001331493,0.01687009889763433,35.57545554475801,0.008497059291411126
48.25156367067306,5.296656194970445e-06,29.12206898454635,0.01636597641189914,36.17334555391281,0.007988815186230564
49.04909364869992,1.371795849057106e-06,29.603408967761204,0.01596822977211245,36.771235563067606,0.0074025079393359216
49.846623626726796,3.8105440251585934e-07,30.084748950976063,0.01533747651912715,37.3691255722224,0.006732225973004786
50.64415360475367,2.2863264150951766e-07,30.566088934190923,0.014813249148544424,37.967015581377204,0.006090592421788366
51.44168358278053,3.429489622642765e-07,31.047428917405774,0.014154289042190724,38.564905590532,0.005507771489960481
52.2392135608074,4.953707232706171e-07,31.528768900620634,0.013577098803314785,39.1627955996868,0.004926617926207987
53.03674353883427,1.905272012579314e-07,32.01010888383549,0.012750698014199181,39.7606856088416,0.004242239120693637
53.83427351686114,3.8105440251585935e-08,32.49144886705035,0.012355051884769512,40.358575617996394,0.003667148713579159
54.631803494888004,1.1431632075475883e-07,32.972788850265204,0.011867583445438193,40.956465627151196,0.0030720498895593644
55.42933347291488,1.9052720125792967e-07,33.45412883348006,0.011312298528859347,41.55435563630599,0.002514542636695135
56.22686345094175,2.6673808176110393e-07,33.93546881669492,0.010618980074519375,42.152245645460795,0.002062534309332105
57.024393428968615,2.2863264150951562e-07,34.416808799909774,0.009959269785895243,42.75013565461559,0.0016073428247341739
57.82192340699548,1.524217610063451e-07,34.89814878312463,0.00921733952043112,43.348025663770386,0.001191865016115113
58.619453385022354,3.810544025158627e-08,35.37948876633949,0.008567231564868471,43.94591567292519,0.0008921934992819076
59.41698336304922,1.5242176100634374e-07,35.860828749554344,0.00783985483545073,44.543805682079984,0.000636631446990148
60.214513341076085,1.1431632075475883e-07,36.34216873276921,0.007198749067133486,45.14169569123479,0.00045109885386729955
61.01204331910296,3.8105440251585935e-08,36.82350871598406,0.006493127623558576,45.73958570038958,0.000283604151742516
61.80957329712983,1.905272012579314e-07,37.304848699198914,0.005863724698660085,46.33747570954438,0.00018522943529094088
62.607103275156696,7.621088050317187e-08,37.78618868241378,0.00517040624432028,46.93536571869918,0.00010807576707237514
63.40463325318356,1.1431632075475883e-07,38.26752866562863,0.004525849637559016,47.53325572785398,5.699367239721325e-05
