bin_centers,train_density,val_density,test_density,train_val_diff,train_test_diff,val_test_diff
41.07379386843124,0.003564611513774858,0.0014999159913917036,0.0029616755537388764,0.002064695522383154,0.0006029359600359815,-0.0014617595623471727
41.87132384645811,0.0025261620560386605,0.0009661979973526698,0.0022675914390077817,0.0015599640586859906,0.0002585706170308787,-0.0013013934416551119
42.66885382448498,0.0016234822819188187,0.0005807148788212386,0.0016629382670227803,0.00104276740309758,-3.94559851039616e-05,-0.0010822233882015417
43.46638380251184,0.0009655156450946931,0.00034056894733302634,0.001139647934944076,0.0006249466977616667,-0.000174132289849383,-0.0007990789876110497
44.263913780538715,0.0005048589778932665,0.00017965668479359858,0.0007393109447348848,0.00032520229309966793,-0.00023445196684161826,-0.0005596542599412862
45.06144375856558,0.00023530109355354316,9.10055283354662e-05,0.00047681351431102815,0.00014429556521807695,-0.000241512420757485,-0.00038580798597556194
45.858973736592446,0.00010452322261010114,3.069738716987395e-05,0.00026261106567511817,7.382583544022719e-05,-0.00015808784306501703,-0.00023191367850524422
46.65650371461932,4.667916430819277e-05,1.3220703618883647e-05,0.000141589523077107,3.345846068930912e-05,-9.491035876891423e-05,-0.00012836881945822335
47.45403369264619,1.7528502515729687e-05,2.9882412289257825e-06,6.306756445248402e-05,1.4540261286803904e-05,-4.5539061936754335e-05,-6.0079323223558235e-05
48.25156367067306,5.296656194970445e-06,7.244221161032136e-07,2.8408812816433995e-05,4.5722340788672315e-06,-2.311215662146355e-05,-2.7684390700330783e-05
49.04909364869992,1.371795849057106e-06,0.0,1.2613512890496805e-05,1.371795849057106e-06,-1.1241717041439699e-05,-1.2613512890496805e-05
49.846623626726796,3.8105440251585934e-07,0.0,9.090820101258877e-07,3.8105440251585934e-07,-5.280276076100284e-07,-9.090820101258877e-07
50.64415360475367,2.2863264150951766e-07,0.0,0.0,2.2863264150951766e-07,2.2863264150951766e-07,0.0
51.44168358278053,3.429489622642765e-07,0.0,0.0,3.429489622642765e-07,3.429489622642765e-07,0.0
52.2392135608074,4.953707232706171e-07,0.0,0.0,4.953707232706171e-07,4.953707232706171e-07,0.0
53.03674353883427,1.905272012579314e-07,0.0,0.0,1.905272012579314e-07,1.905272012579314e-07,0.0
53.83427351686114,3.8105440251585935e-08,0.0,0.0,3.8105440251585935e-08,3.8105440251585935e-08,0.0
54.631803494888004,1.1431632075475883e-07,0.0,0.0,1.1431632075475883e-07,1.1431632075475883e-07,0.0
55.42933347291488,1.9052720125792967e-07,0.0,1.1363525126573596e-07,1.9052720125792967e-07,7.68919499921937e-08,-1.1363525126573596e-07
56.22686345094175,2.6673808176110393e-07,0.0,0.0,2.6673808176110393e-07,2.6673808176110393e-07,0.0
57.024393428968615,2.2863264150951562e-07,0.0,0.0,2.2863264150951562e-07,2.2863264150951562e-07,0.0
57.82192340699548,1.524217610063451e-07,0.0,0.0,1.524217610063451e-07,1.524217610063451e-07,0.0
58.619453385022354,3.810544025158627e-08,0.0,0.0,3.810544025158627e-08,3.810544025158627e-08,0.0
59.41698336304922,1.5242176100634374e-07,0.0,1.1363525126573596e-07,1.5242176100634374e-07,3.878650974060778e-08,-1.1363525126573596e-07
60.214513341076085,1.1431632075475883e-07,0.0,0.0,1.1431632075475883e-07,1.1431632075475883e-07,0.0
61.01204331910296,3.8105440251585935e-08,0.0,0.0,3.8105440251585935e-08,3.8105440251585935e-08,0.0
61.80957329712983,1.905272012579314e-07,0.0,0.0,1.905272012579314e-07,1.905272012579314e-07,0.0
62.607103275156696,7.621088050317187e-08,0.0,0.0,7.621088050317187e-08,7.621088050317187e-08,0.0
63.40463325318356,1.1431632075475883e-07,0.0,0.0,1.1431632075475883e-07,1.1431632075475883e-07,0.0
64.20216323121043,1.524217610063451e-07,0.0,0.0,1.524217610063451e-07,1.524217610063451e-07,0.0
64.99969320923731,2.2863264150951562e-07,0.0,0.0,2.2863264150951562e-07,2.2863264150951562e-07,0.0
65.79722318726417,7.621088050317187e-08,0.0,0.0,7.621088050317187e-08,7.621088050317187e-08,0.0
66.59475316529104,0.0,0.0,0.0,0.0,0.0,0.0
67.39228314331791,0.0,0.0,0.0,0.0,0.0,0.0
68.18981312134477,3.8105440251585935e-08,0.0,0.0,3.8105440251585935e-08,3.8105440251585935e-08,0.0
68.98734309937166,0.0,0.0,0.0,0.0,0.0,0.0
69.78487307739852,0.0,0.0,0.0,0.0,0.0,0.0
70.58240305542537,7.621088050317187e-08,0.0,0.0,7.621088050317187e-08,7.621088050317187e-08,0.0
71.37993303345226,1.1431632075475781e-07,0.0,0.0,1.1431632075475781e-07,1.1431632075475781e-07,0.0
72.17746301147912,3.810544025158662e-08,0.0,0.0,3.810544025158662e-08,3.810544025158662e-08,0.0
72.97499298950598,0.0,0.0,0.0,0.0,0.0,0.0
73.77252296753286,0.0,0.0,0.0,0.0,0.0,0.0
74.57005294555972,3.8105440251585935e-08,0.0,0.0,3.8105440251585935e-08,3.8105440251585935e-08,0.0
75.3675829235866,0.0,0.0,0.0,0.0,0.0,0.0
