bin_centers,train_offset,val_offset,test_offset,train_cumulative,val_cumulative,test_cumulative
37.88367395632376,0.007518050939876966,0.009400794557791494,0.014874036216875828,0.9787806290601535,0.9897034410475332,0.9812780764055242
38.681203934350634,0.006647303524687968,0.008313255855991537,0.014078134917010605,0.9840820528941358,0.9928742684532286,0.9855873243276165
39.4787339123775,0.005720160057926572,0.007354392632564386,0.013245302160483979,0.9886440520194442,0.9952803736934133,0.989232363159696
40.276263890404365,0.004639261139750126,0.006549559661573735,0.012418719342777048,0.99234400185429,0.9970446005119286,0.9922181774153322
41.07379386843124,0.003564611513774858,0.0058373621686797425,0.011636567908314955,0.9951868863965451,0.9982408284795853,0.9945802024546284
41.87132384645811,0.0025261620560386605,0.005303644174640709,0.010942483793583861,0.9972015763655899,0.9990114003471837,0.9963886746051542
42.66885382448498,0.0016234822819188187,0.004918161056109278,0.010337830621598858,0.9984963521542156,0.9994745378717299,0.9977149177247129
43.46638380251184,0.0009655156450946931,0.004678015124621066,0.009814540289520154,0.9992663798254326,0.999746151816813,0.9986238211172273
44.263913780538715,0.0005048589778932665,0.004517102862081638,0.009414203299310963,0.9996690199949785,0.9998894334086889,0.9992134437587368
45.06144375856558,0.00023530109355354316,0.004428451705623506,0.009151705868887106,0.99985667967095,0.9999620130457025,0.999593716830328
45.858973736592446,0.00010452322261010114,0.004368143564457913,0.008937503420251196,0.9999400400743815,0.9999864951322175,0.9998031570277656
46.65650371461932,4.667916430819277e-05,0.004350666880906923,0.008816481877653186,0.9999772681072665,0.9999970390396843,0.9999160789169942
47.45403369264619,1.7528502515729687e-05,0.004340434418516965,0.008737959919028563,0.9999912476134927,0.9999994222516458,0.9999663771902861
48.25156367067306,5.296656194970445e-06,0.004338170599404142,0.008703301167392513,0.9999954718555915,1.0000000000000002,0.9999890340701474
49.04909364869992,1.371795849057106e-06,0.004337446177288039,0.008687505867466576,0.9999965659039048,1.0000000000000002,0.9999990937248057
49.846623626726796,3.8105440251585934e-07,0.004337446177288039,0.008675801436586205,0.999996869806214,1.0000000000000002,0.9999998187449612
50.64415360475367,2.2863264150951766e-07,0.004337446177288039,0.008674892354576079,0.9999970521475996,1.0000000000000002,0.9999998187449612
51.44168358278053,3.429489622642765e-07,0.004337446177288039,0.008674892354576079,0.999997325659678,1.0000000000000002,0.9999998187449612
52.2392135608074,4.953707232706171e-07,0.004337446177288039,0.008674892354576079,0.9999977207326801,1.0000000000000002,0.9999998187449612
53.03674353883427,1.905272012579314e-07,0.004337446177288039,0.008674892354576079,0.9999978726838348,1.0000000000000002,0.9999998187449612
53.83427351686114,3.8105440251585935e-08,0.004337446177288039,0.008674892354576079,0.9999979030740659,1.0000000000000002,0.9999998187449612
54.631803494888004,1.1431632075475883e-07,0.004337446177288039,0.008674892354576079,0.9999979942447587,1.0000000000000002,0.9999998187449612
55.42933347291488,1.9052720125792967e-07,0.004337446177288039,0.008675005989827345,0.9999981461959134,1.0000000000000002,0.9999999093724806
56.22686345094175,2.6673808176110393e-07,0.004337446177288039,0.008674892354576079,0.99999835892753,1.0000000000000002,0.9999999093724806
57.024393428968615,2.2863264150951562e-07,0.004337446177288039,0.008674892354576079,0.9999985412689155,1.0000000000000002,0.9999999093724806
57.82192340699548,1.524217610063451e-07,0.004337446177288039,0.008674892354576079,0.9999986628298392,1.0000000000000002,0.9999999093724806
58.619453385022354,3.810544025158627e-08,0.004337446177288039,0.008674892354576079,0.9999986932200702,1.0000000000000002,0.9999999093724806
59.41698336304922,1.5242176100634374e-07,0.004337446177288039,0.008675005989827345,0.999998814780994,1.0000000000000002,1.0
60.214513341076085,1.1431632075475883e-07,0.004337446177288039,0.008674892354576079,0.9999989059516867,1.0000000000000002,1.0
61.01204331910296,3.8105440251585935e-08,0.004337446177288039,0.008674892354576079,0.9999989363419177,1.0000000000000002,1.0
61.80957329712983,1.905272012579314e-07,0.004337446177288039,0.008674892354576079,0.9999990882930725,1.0000000000000002,1.0
62.607103275156696,7.621088050317187e-08,0.004337446177288039,0.008674892354576079,0.9999991490735344,1.0000000000000002,1.0
63.40463325318356,1.1431632075475883e-07,0.004337446177288039,0.008674892354576079,0.9999992402442271,1.0000000000000002,1.0
64.20216323121043,1.524217610063451e-07,0.004337446177288039,0.008674892354576079,0.9999993618051509,1.0000000000000002,1.0
64.99969320923731,2.2863264150951562e-07,0.004337446177288039,0.008674892354576079,0.9999995441465365,1.0000000000000002,1.0
65.79722318726417,7.621088050317187e-08,0.004337446177288039,0.008674892354576079,0.9999996049269982,1.0000000000000002,1.0
66.59475316529104,0.0,0.004337446177288039,0.008674892354576079,0.9999996049269982,1.0000000000000002,1.0
67.39228314331791,0.0,0.004337446177288039,0.008674892354576079,0.9999996049269982,1.0000000000000002,1.0
68.18981312134477,3.8105440251585935e-08,0.004337446177288039,0.008674892354576079,0.9999996353172292,1.0000000000000002,1.0
68.98734309937166,0.0,0.004337446177288039,0.008674892354576079,0.9999996353172292,1.0000000000000002,1.0
69.78487307739852,0.0,0.004337446177288039,0.008674892354576079,0.9999996353172292,1.0000000000000002,1.0
70.58240305542537,7.621088050317187e-08,0.004337446177288039,0.008674892354576079,0.9999996960976911,1.0000000000000002,1.0
71.37993303345226,1.1431632075475781e-07,0.004337446177288039,0.008674892354576079,0.999999787268384,1.0000000000000002,1.0
72.17746301147912,3.810544025158662e-08,0.004337446177288039,0.008674892354576079,0.999999817658615,1.0000000000000002,1.0
72.97499298950598,0.0,0.004337446177288039,0.008674892354576079,0.999999817658615,1.0000000000000002,1.0
73.77252296753286,0.0,0.004337446177288039,0.008674892354576079,0.999999817658615,1.0000000000000002,1.0
74.57005294555972,3.8105440251585935e-08,0.004337446177288039,0.008674892354576079,0.999999848048846,1.0000000000000002,1.0
75.3675829235866,0.0,0.004337446177288039,0.008674892354576079,0.999999848048846,1.0000000000000002,1.0
76.16511290161347,0.0,0.004337446177288039,0.008674892354576079,0.999999848048846,1.0000000000000002,1.0
76.96264287964033,3.8105440251585935e-08,0.004337446177288039,0.008674892354576079,0.999999878439077,1.0000000000000002,1.0
77.7601728576672,0.0,0.004337446177288039,0.008674892354576079,0.999999878439077,1.0000000000000002,1.0
78.55770283569407,7.621088050317187e-08,0.004337446177288039,0.008674892354576079,0.9999999392195389,1.0000000000000002,1.0
79.35523281372093,7.621088050317187e-08,0.004337446177288039,0.008674892354576079,1.0000000000000007,1.0000000000000002,1.0
